id,vote_count,vote_average,status,duration,revenue,release,countries_of_production,production,popularity,original_language,keywords,financial_investment,Nb_modalitespoken_languages_name,Nb_modalitecountries_of_production_name,genres_name_Thriller,genres_name_Documentary,genres_name_Comedy,genres_name_Animation,genres_name_Western,genres_name_Romance,genres_name_Mystery,genres_name_Foreign,genres_name_War,genres_name_Crime,genres_name_Horror,genres_name_History,genres_name_Science Fiction,genres_name_Fantasy,genres_name_Music,genres_name_Drama,genres_name_TV Movie,genres_name_Adventure,genres_name_Action,genres_name_Family,Nb_modalitegenres_name,title_y,production_crew_department_Directing,production_crew_department_Production,production_crew_department_Camera,production_crew_department_Sound,production_crew_department_Lighting,production_crew_department_Art,production_crew_department_Writing,production_crew_department_Editing,production_crew_department_Costume & Make-Up,production_crew_department_Crew,production_crew_department_Actors,production_crew_department_Visual Effects,Nb_modaliteproduction_crew_department,production_crew_gender_0,production_crew_gender_1,production_crew_gender_2,actors_gender_0,actors_gender_1,actors_gender_2
8872,728,6.5,Released,94.0,121697323.0,1992-02-14,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}]",21.815122,en,"[{""id"": 2571, ""name"": ""tv show""}, {""id"": 5540, ""name"": ""heavy metal""}, {""id"": 10582, ""name"": ""television producer""}, {""id"": 187056, ""name"": ""woman director""}]",20000000.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,Wayne's World,1,2,1,1,0,0,4,1,0,0,0,0,6,1,1,8,2,3,13
16290,428,6.4,Released,94.0,117224271.0,2010-10-15,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""RO"", ""name"": ""Romania""}]","[{""name"": ""MTV Films"", ""id"": 746}]",20.99174,en,"[{""id"": 4424, ""name"": ""pain""}, {""id"": 5452, ""name"": ""stunts""}, {""id"": 5956, ""name"": ""stuntman""}, {""id"": 6241, ""name"": ""stupidity""}, {""id"": 10267, ""name"": ""comedy""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 209714, ""name"": ""3d""}]",20000000.0,2,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3,Jackass 3D,1,4,0,1,0,0,3,2,0,4,0,0,6,5,0,10,10,2,30
579,406,5.9,Released,116.0,187884007.0,1978-06-16,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Universal Pictures"", ""id"": 33}]",19.636044,en,"[{""id"": 1919, ""name"": ""mayor""}, {""id"": 2041, ""name"": ""island""}, {""id"": 2993, ""name"": ""police chief""}, {""id"": 3180, ""name"": ""sailing""}, {""id"": 3735, ""name"": ""boat accident""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4210, ""name"": ""panic""}, {""id"": 5156, ""name"": ""current""}, {""id"": 5160, ""name"": ""aggression by animal""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 13130, ""name"": ""teenager""}, {""id"": 15097, ""name"": ""shark""}, {""id"": 15098, ""name"": ""great white shark""}, {""id"": 158297, ""name"": ""high-tension current""}, {""id"": 204009, ""name"": ""tourism""}]",20000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,Jaws 2,1,2,1,3,0,4,3,3,3,3,0,0,9,11,0,12,4,6,10
14405,209,4.9,Released,91.0,149281606.0,2008-10-03,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",12.25264,en,"[{""id"": 3445, ""name"": ""dog dirt""}, {""id"": 158401, ""name"": ""chihuahua""}, {""id"": 158402, ""name"": ""pinata""}, {""id"": 158418, ""name"": ""potted plant""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",20000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,Beverly Hills Chihuahua,1,0,0,0,0,0,1,0,0,0,0,0,2,1,0,1,1,4,7
138843,3092,,Released,112.0,318000141.0,2013-07-18,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""The Safran Company"", ""id"": 11565}, {""name"": ""Evergreen Media Group"", ""id"": 31375}]",49.975409,en,"[{""id"": 1156, ""name"": ""sister sister relationship""}, {""id"": 2626, ""name"": ""exorcism""}, {""id"": 5713, ""name"": ""rhode island""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 13127, ""name"": ""farmhouse""}, {""id"": 15043, ""name"": ""paranormal investigation""}, {""id"": 162846, ""name"": ""ghost""}, {""id"": 188989, ""name"": ""supernatural power""}, {""id"": 228897, ""name"": ""paranormal investigator""}, {""id"": 228936, ""name"": ""annabelle""}]",13000000.0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,The Conjuring,2,8,3,8,1,7,2,4,7,6,0,2,11,34,3,13,6,9,8
11637,221,5.2,Released,95.0,97918663.0,2005-01-20,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Cube Vision"", ""id"": 2780}]",13.590677,en,"[{""id"": 1926, ""name"": ""car journey""}, {""id"": 2554, ""name"": ""macho""}, {""id"": 7312, ""name"": ""road trip""}, {""id"": 10103, ""name"": ""children""}, {""id"": 156322, ""name"": ""pretty woman""}, {""id"": 199093, ""name"": ""trouble""}]",32000000.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,4,Are We There Yet?,1,5,1,1,0,0,4,1,0,1,0,0,7,1,1,12,2,2,9
226486,500,5.0,Released,97.0,100525432.0,2014-07-02,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Gary Sanchez Productions"", ""id"": 4740}]",21.657563,en,[],20000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Tammy,2,11,2,10,0,4,2,3,11,1,0,0,9,23,6,17,25,7,8
1584,1414,6.7,Released,108.0,131282949.0,2003-10-03,"[{""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Paramount Pictures"", ""id"": 4}, {""name"": ""Scott Rudin Productions"", ""id"": 258}, {""name"": ""Nickelodeon Movies"", ""id"": 2348}, {""name"": ""NEW Century"", ""id"": 8647}, {""name"": ""MFP Munich Film Partners GmbH & Company I. Produktions KG"", ""id"": 21409}, {""name"": ""Sor Productions"", ""id"": 88628}]",43.057323,,"[{""id"": 578, ""name"": ""rock and roll""}, {""id"": 5288, ""name"": ""rock""}, {""id"": 6270, ""name"": ""high school""}, {""id"": 41591, ""name"": ""music band""}]",35000000.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2,School of Rock,2,11,1,1,0,3,1,1,1,0,0,0,8,3,10,8,31,31,13
9312,442,5.4,Released,101.0,122195920.0,1995-08-18,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Threshold Entertainment"", ""id"": 4174}]",16.470895,en,"[{""id"": 779, ""name"": ""martial arts""}, {""id"": 1299, ""name"": ""monster""}, {""id"": 2041, ""name"": ""island""}, {""id"": 10292, ""name"": ""gore""}, {""id"": 10821, ""name"": ""sorcerer""}, {""id"": 12380, ""name"": ""tournament""}, {""id"": 14819, ""name"": ""violence""}, {""id"": 41645, ""name"": ""based on video game""}, {""id"": 188955, ""name"": ""hand to hand combat""}]",18000000.0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2,Mortal Kombat,2,5,1,1,0,0,3,1,0,2,0,0,7,7,2,6,4,1,6
12153,679,6.3,Released,109.0,113086475.0,2004-06-23,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Columbia Pictures"", ""id"": 5}, {""name"": ""Revolution Studios"", ""id"": 497}, {""name"": ""Wayans Bros. Entertainment"", ""id"": 1608}, {""name"": ""Gone North Productions"", ""id"": 67253}]",28.703007,en,"[{""id"": 1568, ""name"": ""undercover""}, {""id"": 1812, ""name"": ""fbi""}, {""id"": 11860, ""name"": ""fish out of water""}, {""id"": 165282, ""name"": ""high society""}, {""id"": 167316, ""name"": ""buddy cop""}, {""id"": 201554, ""name"": ""crossdressing""}]",37000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,White Chicks,2,7,1,2,0,3,6,2,9,4,0,0,9,17,4,15,0,8,7
65057,934,6.7,Released,115.0,177243185.0,2011-09-09,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Fox Searchlight Pictures"", ""id"": 43}, {""name"": ""Dune Entertainment"", ""id"": 444}, {""name"": ""Ad Hominem Enterprises"", ""id"": 2361}]",40.903931,en,"[{""id"": 1668, ""name"": ""hawaii""}, {""id"": 4604, ""name"": ""father-in-law""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 11501, ""name"": ""cheating wife""}, {""id"": 34145, ""name"": ""beach house""}, {""id"": 155879, ""name"": ""boating accident""}, {""id"": 155881, ""name"": ""estate""}, {""id"": 155882, ""name"": ""dying mother""}, {""id"": 155884, ""name"": ""beautiful girl""}, {""id"": 155888, ""name"": ""teenage daughter""}, {""id"": 155891, ""name"": ""trustee""}, {""id"": 155892, ""name"": ""trust fund""}, {""id"": 155894, ""name"": ""wild girl""}, {""id"": 155896, ""name"": ""wild child""}, {""id"": 177259, ""name"": ""realtor""}]",,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,The Descendants,1,6,1,0,0,1,4,1,0,0,0,0,6,7,1,6,5,4,8
8326,383,6.7,Released,117.0,0.0,2003-04-18,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Chicago Pacific Entertainment"", ""id"": 2377}, {""name"": ""Walden Media"", ""id"": 10221}, {""name"": ""Phoenix Pictures"", ""id"": 11317}]",22.001408,en,"[{""id"": 10541, ""name"": ""curse""}, {""id"": 11707, ""name"": ""suitor""}, {""id"": 14783, ""name"": ""false accusations""}, {""id"": 159188, ""name"": ""reference to annabel lee""}, {""id"": 159197, ""name"": ""digging""}, {""id"": 159201, ""name"": ""baseball player""}, {""id"": 159212, ""name"": ""mountain climbing""}]",20000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,4,Holes,1,2,1,1,0,1,2,2,0,0,0,0,7,1,0,9,4,5,14
35690,923,6.9,Released,107.0,0.0,2010-03-31,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Touchstone Pictures"", ""id"": 9195}]",23.139971,en,"[{""id"": 1155, ""name"": ""brother sister relationship""}, {""id"": 1605, ""name"": ""new love""}, {""id"": 5600, ""name"": ""daughter""}, {""id"": 14714, ""name"": ""summer vacation""}, {""id"": 187056, ""name"": ""woman director""}]",0.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3,The Last Song,1,0,0,1,0,0,3,0,0,0,0,0,3,0,1,4,2,5,7
76203,3674,7.9,Released,134.0,187000000.0,2013-10-18,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}, {""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}]","[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""River Road Entertainment"", ""id"": 1246}, {""name"": ""Film4"", ""id"": 9349}, {""name"": ""New Regency Pictures"", ""id"": 10104}]",95.9229,en,"[{""id"": 1294, ""name"": ""whip""}, {""id"": 1930, ""name"": ""kidnapping""}, {""id"": 2831, ""name"": ""slavery""}, {""id"": 3136, ""name"": ""plantation""}, {""id"": 4225, ""name"": ""night shift""}, {""id"": 15189, ""name"": ""violin player""}, {""id"": 155794, ""name"": ""physical abuse""}, {""id"": 190477, ""name"": ""cotton""}, {""id"": 197643, ""name"": ""slave owner""}, {""id"": 207928, ""name"": ""19th century""}, {""id"": 209069, ""name"": ""sold into slavery""}, {""id"": 209070, ""name"": ""abolitionist""}]",20000000.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,12 Years a Slave,3,13,6,9,3,10,2,3,7,11,0,5,11,46,6,20,56,10,27
13497,116,6.2,Released,118.0,57588485.0,2002-12-13,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Fox 2000 Pictures"", ""id"": 711}]",4.748929,en,"[{""id"": 171258, ""name"": ""music rehearsal""}, {""id"": 171260, ""name"": ""fraternity initiation""}, {""id"": 171261, ""name"": ""television broadcast""}, {""id"": 171263, ""name"": ""white male pretending to be black""}, {""id"": 171268, ""name"": ""sorority party""}, {""id"": 171273, ""name"": ""push ups""}]",20000000.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4,Drumline,1,5,0,1,0,0,2,0,0,0,0,0,4,2,2,5,4,2,9
35688,29,6.1,Released,121.0,60072596.0,2010-04-02,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Lions Gate Films"", ""id"": 35}, {""name"": ""The Tyler Perry Company"", ""id"": 6567}]",2.986286,en,[],20000000.0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,Why Did I Get Married Too?,1,0,0,0,0,0,1,0,0,0,0,0,2,0,0,2,0,5,5
162,3601,7.5,Released,105.0,53000000.0,1990-12-05,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}]",47.51363,en,"[{""id"": 240, ""name"": ""underdog""}, {""id"": 699, ""name"": ""love at first sight""}, {""id"": 928, ""name"": ""hairdresser""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 1435, ""name"": ""scissors""}, {""id"": 1436, ""name"": ""inventor""}, {""id"": 1437, ""name"": ""burglar""}, {""id"": 6059, ""name"": ""unsociability""}]",20000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3,Edward Scissorhands,1,3,1,1,0,0,3,2,2,0,0,1,8,2,6,6,5,8,15
296096,2562,7.6,Released,110.0,207945075.0,2016-06-02,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""New Line Cinema"", ""id"": 12}, {""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}]",53.161905,en,"[{""id"": 392, ""name"": ""england""}, {""id"": 818, ""name"": ""based on novel""}, {""id"": 894, ""name"": ""depression""}, {""id"": 1415, ""name"": ""small town""}, {""id"": 2564, ""name"": ""wheelchair""}, {""id"": 10241, ""name"": ""caretaker""}, {""id"": 155209, ""name"": ""caregiver""}, {""id"": 158558, ""name"": ""disabled""}, {""id"": 169152, ""name"": ""twenty something""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 191100, ""name"": ""romantic drama""}, {""id"": 207443, ""name"": ""dead end job""}, {""id"": 207819, ""name"": ""accident""}]",20000000.0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,Me Before You,2,11,4,4,5,9,5,1,6,4,0,1,11,26,12,14,12,8,6
103370,52,5.9,Released,114.0,0.0,2012-06-29,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Tyler Perry Company, The"", ""id"": 3096}]",7.050951,en,[],0.0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3,Madea's Witness Protection,1,5,0,0,0,2,1,0,1,0,0,0,5,3,2,5,0,4,7
1051,422,7.4,Released,104.0,41158757.0,1971-10-09,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""D'Antoni Productions"", ""id"": 646}, {""name"": ""Schine-Moore Productions"", ""id"": 73950}]",15.978136,en,"[{""id"": 796, ""name"": ""police brutality""}, {""id"": 916, ""name"": ""marseille""}, {""id"": 1759, ""name"": ""night life""}, {""id"": 2013, ""name"": ""attempted murder""}, {""id"": 2231, ""name"": ""drug dealer""}, {""id"": 2235, ""name"": ""drug mule""}, {""id"": 3149, ""name"": ""gangster boss""}, {""id"": 3391, ""name"": ""drug smuggle""}, {""id"": 4654, ""name"": ""undercover agent""}, {""id"": 4655, ""name"": ""hijacking of train""}, {""id"": 238010, ""name"": ""herion""}]",,2,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3,The French Connection,4,5,1,3,0,2,2,1,2,2,0,0,9,11,0,11,2,1,8
376659,1252,6.3,Released,100.0,183936074.0,2016-07-28,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""STX Entertainment"", ""id"": 47729}, {""name"": ""Huayi Brothers Pictures"", ""id"": 78996}, {""name"": ""BillBlock Media"", ""id"": 90185}]",42.512296,en,"[{""id"": 567, ""name"": ""alcohol""}, {""id"": 1010, ""name"": ""bar""}, {""id"": 8508, ""name"": ""party""}, {""id"": 15160, ""name"": ""divorce""}, {""id"": 18035, ""name"": ""family""}, {""id"": 163173, ""name"": ""hit and run""}, {""id"": 193674, ""name"": ""bathroom humor""}]",20000000.0,2,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Bad Moms,2,0,0,0,0,0,2,0,0,0,0,0,2,2,0,2,11,16,6
10073,222,3.6,Released,83.0,48548426.0,2006-02-17,"[{""iso_3166_1"": ""CH"", ""name"": ""Switzerland""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""Epsilon Motion Pictures"", ""id"": 1171}, {""name"": ""New Regency Pictures"", ""id"": 10104}]",10.098722,en,"[{""id"": 248, ""name"": ""date""}, {""id"": 2913, ""name"": ""diary""}, {""id"": 3453, ""name"": ""parents-in-law""}, {""id"": 3583, ""name"": ""bridegroom""}, {""id"": 13027, ""name"": ""wedding""}]",20000000.0,1,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,Date Movie,2,7,1,1,0,3,2,1,1,0,0,0,8,4,3,11,4,9,9
16690,290,6.1,Released,72.0,109862682.0,2002-02-14,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Television Animation"", ""id"": 3475}, {""name"": ""Walt Disney Animation Australia"", ""id"": 3476}, {""name"": ""DisneyToon Studios"", ""id"": 5391}, {""name"": ""Walt Disney Animation Canada"", ""id"": 12402}]",15.341196,en,"[{""id"": 10336, ""name"": ""animation""}]",20000000.0,1,3,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,4,Return to Never Land,3,0,0,0,0,0,1,0,0,0,0,5,3,9,0,0,4,2,6
273895,817,7.4,Released,127.0,66787908.0,2014-12-25,"[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Plan B Entertainment"", ""id"": 81}, {""name"": ""Harpo Films"", ""id"": 3298}, {""name"": ""Celador Films"", ""id"": 3573}, {""name"": ""Cloud Eight Films"", ""id"": 6708}, {""name"": ""Path\u00e9"", ""id"": 7981}]",29.023184,en,"[{""id"": 2075, ""name"": ""alabama""}, {""id"": 5835, ""name"": ""martin luther king""}, {""id"": 8570, ""name"": ""president""}, {""id"": 11243, ""name"": ""black american""}, {""id"": 163116, ""name"": ""civil rights""}, {""id"": 186576, ""name"": ""protest march""}, {""id"": 187056, ""name"": ""woman director""}, {""id"": 204836, ""name"": ""selma""}]",20000000.0,1,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,2,Selma,1,12,1,0,0,1,1,1,0,0,0,1,7,10,3,5,9,5,24
14873,269,5.6,Released,72.0,135680000.0,2003-02-07,"[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}, {""name"": ""Walt Disney Television Animation"", ""id"": 3475}, {""name"": ""Walt Disney Animation Australia"", ""id"": 3476}, {""name"": ""DisneyToon Studios"", ""id"": 5391}]",19.819893,en,"[{""id"": 1261, ""name"": ""river""}, {""id"": 4344, ""name"": ""musical""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 5331, ""name"": ""village""}, {""id"": 5650, ""name"": ""feral child""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 10787, ""name"": ""jungle""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 18155, ""name"": ""vulture""}, {""id"": 44450, ""name"": ""gong""}, {""id"": 44451, ""name"": ""lost""}, {""id"": 44452, ""name"": ""shake""}, {""id"": 44453, ""name"": ""mango""}]",20000000.0,1,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,3,The Jungle Book 2,1,4,0,2,0,0,1,2,0,0,0,0,5,6,0,4,0,1,8
8968,191,4.6,Released,89.0,67192859.0,2005-02-04,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Ghost House Pictures"", ""id"": 768}, {""name"": ""Senator International"", ""id"": 830}, {""name"": ""Screen Gems"", ""id"": 3287}, {""name"": ""Pacific Renaissance Pictures Ltd."", ""id"": 7893}]",11.62423,en,"[{""id"": 3030, ""name"": ""nightmare""}, {""id"": 3298, ""name"": ""hallucination""}, {""id"": 5707, ""name"": ""childhood trauma""}, {""id"": 14602, ""name"": ""break-up""}, {""id"": 155808, ""name"": ""hometown""}, {""id"": 157154, ""name"": ""psychotherapy""}]",20000000.0,3,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,4,Boogeyman,1,9,3,9,0,7,3,2,4,6,0,3,10,35,2,10,6,6,5
9963,381,5.8,Released,96.0,84146832.0,2007-02-08,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""TriStar Pictures"", ""id"": 559}, {""name"": ""Hyde Park Films"", ""id"": 1172}, {""name"": ""Offspring Entertainment"", ""id"": 2378}]",22.049787,en,"[{""id"": 563, ""name"": ""deja vu""}, {""id"": 3737, ""name"": ""dying and death""}, {""id"": 4379, ""name"": ""time travel""}, {""id"": 4549, ""name"": ""loss of husband""}, {""id"": 9844, ""name"": ""car crash""}]",,1,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3,Premonition,1,13,1,1,0,3,1,1,1,0,0,0,8,7,3,12,7,6,7
15655,143,6.3,Released,77.0,45554533.0,2000-02-11,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Walt Disney Pictures"", ""id"": 2}]",9.829859,en,"[{""id"": 3905, ""name"": ""owl""}, {""id"": 4144, ""name"": ""donkey""}, {""id"": 4809, ""name"": ""tiger""}, {""id"": 8082, ""name"": ""piglet""}, {""id"": 10468, ""name"": ""bear""}, {""id"": 15199, ""name"": ""rabbit""}, {""id"": 187056, ""name"": ""woman director""}]",30000000.0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,The Tigger Movie,3,2,1,9,0,1,1,2,0,0,0,11,8,20,1,9,0,1,7
21208,1261,6.7,Released,123.0,41596251.0,2009-07-24,"[{""iso_3166_1"": ""CA"", ""name"": ""Canada""}, {""iso_3166_1"": ""FR"", ""name"": ""France""}, {""iso_3166_1"": ""DE"", ""name"": ""Germany""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Dark Castle Entertainment"", ""id"": 1786}, {""name"": ""Studio Babelsberg StudioBabelsberg Motion Pictures"", ""id"": 4252}, {""name"": ""Don Carmody Productions"", ""id"": 4253}, {""name"": ""Studio Canal"", ""id"": 5870}]",29.295801,en,"[{""id"": 745, ""name"": ""nun""}, {""id"": 1635, ""name"": ""deaf-mute""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 155591, ""name"": ""all girl""}, {""id"": 166490, ""name"": ""troubled marriage""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}]",20000000.0,3,4,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,3,Orphan,2,18,2,4,0,1,2,2,1,0,0,0,8,16,3,13,11,8,5
272878,276,6.8,Released,111.0,43967255.0,2015-06-26,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Sunswept Entertainment"", ""id"": 5219}, {""name"": ""Warner Bros."", ""id"": 6194}, {""name"": ""Metro-Goldwyn-Mayer (MGM)"", ""id"": 8411}, {""name"": ""Reel Chefs Catering"", ""id"": 83397}]",14.136476,en,"[{""id"": 3541, ""name"": ""afghanistan""}, {""id"": 6091, ""name"": ""war""}, {""id"": 9672, ""name"": ""based on true story""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10085, ""name"": ""betrayal""}, {""id"": 15162, ""name"": ""dog""}, {""id"": 172291, ""name"": ""grieving""}]",,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,3,Max,2,5,1,1,0,2,2,1,1,0,0,0,8,4,4,7,23,2,9
9760,326,3.2,Released,86.0,86865564.0,2007-01-25,"[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]","[{""name"": ""Twentieth Century Fox Film Corporation"", ""id"": 306}, {""name"": ""Regency Enterprises"", ""id"": 508}, {""name"": ""New Regency Pictures"", ""id"": 10104}, {""name"": ""Paul Schiff Productions"", ""id"": 23596}]",6.064638,en,[],20000000.0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3,Epic Movie,3,3,1,3,0,2,2,1,0,0,0,0,7,3,3,9,3,7,8
